Fecha arreglada	Fecha	Avistaje	MO	Individuo	Sexo	Categoria	Grupo	Duracion evento	Item
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	5	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	9	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	16	Frutos
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	2	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	1	Frutos
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	6	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	5	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	10	Hojas
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	2	Frutos
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	5	Indeterminado
Mar-2010	31-Mar-2010	AV02563	MO02540	Bachue	F	AFD	SJ1	3	Frutos
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	1	Frutos
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	17	Frutos
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	13	Hojas
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	1	Otros
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	1	Hojas
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	2	Hojas
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	2	Hojas
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	1	Frutos
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	21	Frutos
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	9	Hojas
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	3	Hojas
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	2	Otros
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	3	Hojas
Apr-2010	1-Apr-2010	AV02564	MO02541	Rasta	F	AF	SJ1	8	Hojas
Apr-2010	2-Apr-2010	AV02865	MO02792	Poleko	M	AM	SJ1	15	Frutos
Apr-2010	2-Apr-2010	AV02865	MO02792	Poleko	M	AM	SJ1	11	Frutos
Apr-2010	2-Apr-2010	AV02865	MO02792	Poleko	M	AM	SJ1	3	Frutos
Apr-2010	2-Apr-2010	AV02865	MO02792	Poleko	M	AM	SJ1	31	Flores
Apr-2010	2-Apr-2010	AV02865	MO02792	Poleko	M	AM	SJ1	5	Hojas
Apr-2010	2-Apr-2010	AV02865	MO02792	Poleko	M	AM	SJ1	2	Hojas
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	34	Flores
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	3	Hojas
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	11	Frutos
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	2	Hojas
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	1	Hojas
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	1	Otros
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	4	Frutos
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	24	Flores
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	5	Hojas
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	2	Hojas
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	2	Hojas
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	1	Flores
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	4	Frutos
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	3	Indeterminado
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	1	Hojas
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	69	Frutos
Apr-2010	3-Apr-2010	AV02866	MO02793	Poleko	M	AM	SJ1	62	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Dulima	F	AF	SJ1	1	Hojas
Apr-2010	5-Apr-2010	AV02568	MO02545	Dulima	F	AF	SJ1	2	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Dulima	F	AF	SJ1	49	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Dulima	F	AF	SJ1	5	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Dulima	F	AF	SJ1	13	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	5	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	10	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	5	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	22	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	13	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	11	Hojas
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	16	Frutos
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	3	Hojas
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	5	Indeterminado
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	6	Hojas
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	3	Madera
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	1	Madera
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	7	Hojas
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	8	Indeterminado
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	2	Hojas
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	1	Indeterminado
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	1	Hojas
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	1	Indeterminado
Apr-2010	5-Apr-2010	AV02568	MO02545	Bachue	F	AFD	SJ1	2	Frutos
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	2	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	2	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	2	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	55	Frutos
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	19	Frutos
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	25	Frutos
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	7	Madera
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	3	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Hojas
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Otros
Apr-2010	6-Apr-2010	AV02570	MO02546	Roko	M	SAM	SJ1	1	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	5	Frutos
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	42	Flores
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	6	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	12	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	7	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	1	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	1	Indeterminado
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	1	Otros
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	1	Frutos
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	9	Frutos
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	2	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	1	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	3	Frutos
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	3	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	6	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	2	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	2	Indeterminado
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	1	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	14	Hojas
Apr-2010	7-Apr-2010	AV02573	MO02547	Pepa	F	AFD	SJ1	12	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	15	Frutos
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	7	Frutos
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	1	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	3	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	1	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	1	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	1	Otros
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	3	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Frutos
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	5	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	6	Frutos
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	1	Otros
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Indeterminado
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	8	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	1	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Indeterminado
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	3	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	1	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	8	Frutos
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	2	Hojas
Apr-2010	8-Apr-2010	AV02575	MO02548	Dulima	F	AF	SJ1	1	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	2	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	3	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	2	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	1	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	47	Flores
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	5	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	1	Otros
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	6	Frutos
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	2	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	7	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	4	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	3	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	11	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	1	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	4	Hojas
Apr-2010	9-Apr-2010	AV00506	MO01201	Pepa	F	AFD	SJ1	16	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	12	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	23	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	3	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	13	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	3	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	4	Indeterminado
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	15	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	3	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	3	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	29	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	20	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	10	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Otros
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	2	Indeterminado
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Otros
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	1	Hojas
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	4	Indeterminado
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	6	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	2	Frutos
Apr-2010	10-Apr-2010	AV02581	MO02550	Bachue	F	AFD	SJ1	3	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	4	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	7	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	3	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	5	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Frutos
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	2	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	4	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	31	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	8	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Frutos
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	2	Frutos
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Indeterminado
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	10	Frutos
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	2	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Frutos
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	8	Frutos
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	2	Frutos
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	11	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	2	Indeterminado
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	15	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	5	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	2	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	6	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	9	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	3	Frutos
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	1	Hojas
Apr-2010	12-Apr-2010	AV02882	MO02802	Kune	F	AF	SJ1	2	Frutos
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	14	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	3	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	9	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	8	Frutos
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	4	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	11	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	3	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	2	Frutos
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	2	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	2	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	4	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	9	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	3	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	2	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	14	Frutos
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	3	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	3	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	4	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	2	Indeterminado
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	6	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	2	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	7	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	1	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	8	Indeterminado
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	5	Frutos
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	2	Frutos
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	3	Indeterminado
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	1	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	4	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	13	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	8	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	3	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	17	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	8	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	6	Hojas
Apr-2010	13-Apr-2010	AV02583	MO02553	Violeta	F	AF	SJ1	5	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	9	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	28	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	12	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	10	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	15	Frutos
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	2	Frutos
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	1	Indeterminado
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	5	Frutos
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	9	Frutos
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	6	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	3	Frutos
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	13	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	1	Frutos
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	1	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	3	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	6	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	1	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	7	Hojas
Apr-2010	14-Apr-2010	AV02585	MO02554	Pepa	F	AFD	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	3	Madera
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	2	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Otros
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	2	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	3	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	12	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	2	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	2	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	21	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	2	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	1	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	3	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	3	Hojas
Apr-2010	15-Apr-2010	AV02892	MO02805	Kune	F	AF	SJ1	2	Hojas
